Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price,Volume_MA,Volume_Spike,Price_Direction,Signal,7_day_avg,30_day_avg
2012-01-09 14:33:00,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6,2.816861477142857,0,1,0,6.564285714285714,6.575
2012-01-09 15:26:00,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6,1.0904545514285715,0,0,0,6.578571428571428,6.581666666666667
2012-01-09 15:27:00,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6,1.0897966485714286,0,0,0,6.581428571428572,6.588333333333334
2012-01-09 15:28:00,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6,1.0947835571428572,0,0,0,6.58142857142857,6.595
2012-01-09 15:43:00,6.6,6.6,6.6,6.6,1.51745068,10.01517449,6.6,1.1972765114285715,0,0,0,6.581428571428572,6.601666666666666
2012-01-09 15:56:00,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6,1.3050074414285715,0,0,0,6.585714285714286,6.611666666666667
2012-01-09 15:58:00,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6,1.5154799714285716,0,0,0,6.6,6.625
2012-01-09 16:00:00,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6,1.5154799714285716,0,0,0,6.6,6.641666666666667
2012-01-09 16:03:00,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6,1.5154799714285716,0,0,0,6.6,6.661666666666666
2012-01-09 16:04:00,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6,1.5154799714285716,0,0,0,6.6,6.654999999999999
2012-01-09 16:06:00,6.6,6.6,6.6,6.6,1.51515152,10.00000003,6.6,1.5154799714285712,0,0,0,6.6,6.6450000000000005
2012-01-09 17:12:00,6.36,6.36,6.36,6.36,0.31446541,2.000000008,6.36,1.3436249328571428,0,0,0,6.565714285714286,6.623666666666667
2012-01-09 17:27:00,6.38,6.38,6.38,6.38,0.55799373,3.559999997,6.38,1.2068881057142857,0,1,0,6.534285714285714,6.606333333333334
2012-01-09 18:03:00,6.49,6.49,6.49,6.49,0.56086287,3.640000026,6.49,1.0705611557142858,0,1,0,6.518571428571428,6.592666666666667
2012-01-09 18:05:00,6.48,6.48,6.48,6.48,1.0,6.48,6.48,0.9969680814285715,0,0,0,6.501428571428572,6.578666666666666
2012-01-09 19:42:00,6.35,6.35,6.35,6.35,1.0,6.35,6.35,0.9233750071428573,0,0,0,6.465714285714285,6.5603333333333325
2012-01-09 19:44:00,6.23,6.23,6.23,6.23,1.0,6.23,6.23,0.8497819328571428,0,0,0,6.412857142857143,6.538
2012-01-09 22:57:00,6.3,6.3,6.3,6.3,1.0,6.3,6.3,0.7761888585714285,0,1,0,6.369999999999999,6.518
2012-01-10 09:56:00,6.24,6.24,6.24,6.24,3.2051282,19.99999997,6.24,1.1891406857142857,1,0,0,6.352857142857142,6.509333333333333
2012-01-10 09:57:00,6.24,6.24,6.24,6.24,1.6025641,9.999999984,6.24,1.3383650242857144,0,0,0,6.332857142857144,6.500666666666667
2012-01-10 09:58:00,6.24,6.24,6.24,6.24,1.6025641,9.999999984,6.24,1.4871794857142857,0,0,0,6.297142857142857,6.492
2012-01-10 09:59:00,6.24,6.24,6.24,6.24,1.6025641,9.999999984,6.24,1.5732600714285714,0,0,0,6.2628571428571425,6.483333333333333
2012-01-10 10:00:00,6.24,6.24,6.24,6.24,1.2371795,7.72000008,6.24,1.6071428571428572,0,0,0,6.247142857142857,6.474666666666667
2012-01-10 10:42:00,6.4,6.4,6.4,6.4,1.0,6.4,6.4,1.6071428571428572,0,1,0,6.271428571428571,6.471333333333334
2012-01-10 13:00:00,6.54,6.54,6.54,6.54,1.0,6.54,6.54,1.6071428571428572,0,1,0,6.305714285714286,6.472666666666667
2012-01-10 13:01:00,6.54,6.54,6.54,6.54,1.52905199,10.00000002,6.54,1.3677033985714284,0,0,0,6.348571428571428,6.471333333333333
2012-01-10 13:02:00,6.54,6.54,6.54,6.54,1.52905199,10.00000002,6.54,1.3572016685714285,0,0,0,6.3914285714285715,6.469333333333334
2012-01-10 13:03:00,6.54,6.54,6.54,6.54,1.52905199,10.00000002,6.54,1.3466999385714284,0,0,0,6.434285714285714,6.467333333333333
2012-01-10 13:04:00,6.54,6.54,6.54,6.54,1.53846154,10.06153847,6.54,1.3375424299999998,0,0,0,6.477142857142858,6.466333333333334
2012-01-10 13:05:00,6.54,6.54,6.54,6.54,1.53846154,10.06153847,6.54,1.3805827214285713,0,0,0,6.5200000000000005,6.467666666666667
2012-01-10 13:10:00,6.54,6.54,6.54,6.54,1.52905199,10.00000002,6.54,1.456161577142857,0,0,0,6.54,6.4656666666666665
2012-01-10 13:11:00,6.54,6.54,6.54,6.54,1.52905199,10.00000002,6.54,1.531740432857143,0,0,0,6.54,6.463666666666667
2012-01-10 13:12:00,6.54,6.54,6.54,6.54,1.52905199,10.00000002,6.54,1.531740432857143,0,0,0,6.54,6.461666666666667
2012-01-10 13:16:00,6.54,6.54,6.54,6.54,0.32568807,2.129999978,6.54,1.3598313014285712,0,0,0,6.54,6.459666666666667
2012-01-10 14:55:00,6.55,6.55,6.55,6.55,0.56086287,3.673651799,6.55,1.2215185700000002,0,1,0,6.541428571428571,6.458
2012-01-10 15:00:00,6.55,6.55,6.55,6.55,1.52671756,10.00000002,6.55,1.2198408585714287,0,0,0,6.542857142857143,6.456333333333333
2012-01-10 15:17:00,6.55,6.55,6.55,6.55,10.14,66.417,6.55,2.448632067142857,1,0,0,6.5442857142857145,6.454666666666666
2012-01-10 15:21:00,6.7,6.7,6.7,6.7,0.76103501,5.098934567,6.7,2.3389153557142857,0,1,0,6.567142857142857,6.458
2012-01-10 15:22:00,6.7,6.7,6.7,6.7,1.5037594,10.07518798,6.7,2.3353021285714286,0,0,0,6.590000000000001,6.461333333333333
2012-01-10 15:23:00,6.7,6.7,6.7,6.7,1.5128593,10.13615731,6.7,2.3329888871428572,0,0,0,6.612857142857144,6.464666666666667
2012-01-10 15:24:00,6.7,6.7,6.7,6.7,7.6528593,51.27415731,6.7,3.3797276342857145,1,0,0,6.635714285714285,6.468
2012-01-10 15:41:00,6.55,6.55,6.55,6.55,1.52905199,10.01529054,6.55,3.518040365714286,0,0,0,6.635714285714286,6.474333333333334
2012-01-10 15:44:00,6.55,6.55,6.55,6.55,1.53139357,10.03062788,6.55,3.518708367142857,0,0,0,6.635714285714286,6.48
2012-01-10 18:12:00,7.1,7.1,7.1,7.1,4.0,28.4,7.1,2.64156551,0,1,0,6.714285714285714,6.500333333333333
2012-01-10 18:13:00,7.1,7.1,7.1,7.1,1.51057402,10.72507554,7.1,2.7486425114285713,0,0,0,6.771428571428571,6.521
2012-01-10 18:14:00,7.1,7.1,7.1,7.1,1.51057402,10.72507554,7.1,2.7496160285714284,0,0,0,6.828571428571428,6.546000000000001
2012-01-10 18:15:00,7.1,7.1,7.1,7.1,0.12533083,0.889848893,7.1,2.5513976757142856,0,0,0,6.885714285714285,6.575
2012-01-10 22:57:00,7.14,7.14,7.14,7.14,4.59803922,32.83000003,7.14,2.1149948071428573,1,1,1,6.948571428571428,6.603
2012-01-11 07:05:00,7.14,7.14,7.14,7.14,1.40196078,10.00999997,7.14,2.09683892,0,0,0,7.032857142857144,6.633
2012-01-11 07:06:00,7.14,7.14,7.14,7.14,1.447178,10.33285092,7.14,2.0848081242857144,0,0,0,7.1171428571428565,6.662999999999999
2012-01-11 07:07:00,7.14,7.14,7.14,7.14,1.447178,10.33285092,7.14,1.7201192671428573,0,0,0,7.122857142857142,6.693
2012-01-11 07:08:00,7.14,7.14,7.14,7.14,1.447178,10.33285092,7.14,1.7110626928571429,0,0,0,7.128571428571428,6.723
2012-01-11 07:09:00,7.14,7.14,7.14,7.14,1.447178,10.33285092,7.14,1.7020061185714288,0,0,0,7.134285714285714,6.753
2012-01-11 07:10:00,7.14,7.14,7.14,7.14,1.447178,10.33285092,7.14,1.8908414285714288,0,0,0,7.14,6.777666666666666
2012-01-11 07:11:00,7.14,7.14,7.14,7.14,1.447178,10.33285092,7.14,1.4407183971428574,0,0,0,7.14,6.797666666666667
2012-01-11 07:12:00,7.14,7.14,7.14,7.14,1.447178,10.33285092,7.14,1.447178,0,0,0,7.14,6.817666666666667
2012-01-11 07:13:00,7.14,7.14,7.14,7.14,1.447178,10.33285092,7.14,1.447178,0,0,0,7.14,6.837666666666666
2012-01-11 07:14:00,7.14,7.14,7.14,7.14,1.447178,10.33285092,7.14,1.447178,0,0,0,7.14,6.857666666666666
2012-01-11 07:15:00,7.14,7.14,7.14,7.14,1.44927536,10.34782607,7.14,1.4474776228571429,0,0,0,7.14,6.877666666666666
2012-01-11 07:16:00,7.14,7.14,7.14,7.14,1.44927536,10.34782607,7.14,1.447777245714286,0,0,0,7.14,6.897666666666667
2012-01-11 07:17:00,7.14,7.14,7.14,7.14,1.44927536,10.34782607,7.14,1.4480768685714287,0,0,0,7.14,6.9176666666666655
2012-01-11 07:19:00,7.14,7.14,7.14,7.14,1.44927536,10.34782607,7.14,1.4483764914285715,0,0,0,7.14,6.937666666666667
2012-01-11 07:20:00,7.14,7.14,7.14,7.14,1.23712009,8.833037443,7.14,1.4183682185714286,0,0,0,7.14,6.957666666666666
2012-01-11 08:12:00,6.25,6.25,6.25,6.25,10.15,63.4375,6.25,2.6616285042857144,1,0,0,7.0128571428571425,6.9479999999999995
2012-01-11 08:13:00,6.25,6.25,6.25,6.25,0.85,5.3125,6.25,2.5763173614285715,0,0,0,6.885714285714286,6.938
2012-01-11 09:46:00,7.0,7.0,7.0,7.0,1.0,7.0,7.0,2.5121351671428576,0,1,0,6.865714285714286,6.952999999999999
2012-01-11 12:35:00,7.2,7.2,7.2,7.2,1.0,7.2,7.2,2.4479529728571428,0,1,0,6.8742857142857146,6.974666666666667
2012-01-11 12:36:00,7.2,7.2,7.2,7.2,1.41442716,10.18387555,7.2,2.4429746585714285,0,0,0,6.882857142857143,6.9913333333333325
2012-01-11 12:37:00,7.2,7.2,7.2,7.2,1.41442716,10.18387555,7.2,2.437996344285714,0,0,0,6.8914285714285715,7.008
2012-01-11 12:38:00,7.2,7.2,7.2,7.2,1.41242938,10.16949154,7.2,2.4630405285714287,0,0,0,6.8999999999999995,7.024666666666667
2012-01-11 12:39:00,7.2,7.2,7.2,7.2,1.40449438,10.11235954,7.2,1.213682582857143,0,0,0,7.035714285714286,7.041333333333332
2012-01-11 12:41:00,7.2,7.2,7.2,7.2,1.40646976,10.12658227,7.2,1.2931782628571429,0,0,0,7.171428571428572,7.063000000000001
2012-01-11 12:42:00,7.2,7.2,7.2,7.2,1.40646976,10.12658227,7.2,1.3512453714285715,0,0,0,7.2,7.084666666666666
2012-01-11 12:43:00,7.2,7.2,7.2,7.2,1.41242938,10.16949154,7.2,1.4101638542857144,0,0,0,7.2,7.088
2012-01-11 12:44:00,7.2,7.2,7.2,7.2,1.40646976,10.12658227,7.2,1.409027082857143,0,0,0,7.2,7.091333333333334
2012-01-11 12:45:00,7.2,7.2,7.2,7.2,1.40449438,10.11235954,7.2,1.4076081142857144,0,0,0,7.2,7.094666666666666
2012-01-11 12:46:00,7.2,7.2,7.2,7.2,1.40449438,10.11235954,7.2,1.406474542857143,0,0,0,7.2,7.098
2012-01-11 12:47:00,7.2,7.2,7.2,7.2,1.40252454,10.09817669,7.2,1.406193137142857,0,0,0,7.2,7.1
2012-01-11 12:48:00,7.2,7.2,7.2,7.2,1.40252454,10.09817669,7.2,1.4056295342857141,0,0,0,7.2,7.102
2012-01-11 12:49:00,7.2,7.2,7.2,7.2,1.40252454,10.09817669,7.2,1.4050659314285716,0,0,0,7.2,7.104
2012-01-11 12:50:00,7.2,7.2,7.2,7.2,1.40449438,10.11235954,7.2,1.40393236,0,0,0,7.2,7.105999999999999
2012-01-11 12:51:00,7.2,7.2,7.2,7.2,1.40449438,10.11235954,7.2,1.403650162857143,0,0,0,7.2,7.1080000000000005
2012-01-11 12:52:00,7.2,7.2,7.2,7.2,1.40646976,10.12658227,7.2,1.4039323600000002,0,0,0,7.2,7.109999999999999
2012-01-11 12:54:00,7.2,7.2,7.2,7.2,1.40252454,10.09817669,7.2,1.4036509542857143,0,0,0,7.2,7.112
2012-01-11 12:55:00,7.2,7.2,7.2,7.2,1.40252454,10.09817669,7.2,1.4036509542857143,0,0,0,7.2,7.114
2012-01-11 12:56:00,7.2,7.2,7.2,7.2,1.41242938,10.16949154,7.2,1.4050659314285714,0,0,0,7.2,7.116
2012-01-11 12:57:00,7.2,7.2,7.2,7.2,1.41242938,10.16949154,7.2,1.4064809085714285,0,0,0,7.2,7.117999999999999
2012-01-11 12:58:00,7.2,7.2,7.2,7.2,1.41242938,10.16949154,7.2,1.40761448,0,0,0,7.2,7.12
2012-01-11 12:59:00,7.2,7.2,7.2,7.2,1.41242938,10.16949154,7.2,1.4087480514285713,0,0,0,7.2,7.122000000000001
2012-01-11 13:58:00,7.21,7.21,7.21,7.21,3.0,21.63,7.21,1.6363952285714285,0,1,0,7.201428571428572,7.124333333333333
2012-01-11 13:59:00,7.21,7.21,7.21,7.21,1.40646976,10.14064697,7.21,1.6369588314285715,0,0,0,7.202857142857143,7.126666666666667
2012-01-11 14:25:00,7.22,7.33,7.22,7.33,12.92299,93.98725771,7.272872432,3.2827396114285716,1,1,1,7.221428571428571,7.133
2012-01-11 15:02:00,6.9,6.9,6.9,6.9,1.0,6.9,6.9,3.223821128571429,0,0,0,7.178571428571429,7.125
2012-01-11 18:39:00,7.0,7.0,7.0,7.0,4.97428571,34.81999997,7.0,3.732657747142857,0,1,0,7.1499999999999995,7.15
2012-01-11 21:12:00,7.0,7.0,7.0,7.0,8.02571429,56.18000003,7.0,4.677412734285714,0,0,0,7.121428571428571,7.175
2012-01-11 21:15:00,7.0,7.0,7.0,7.0,8.60428571,60.22999997,7.0,5.704820781428571,0,0,0,7.092857142857143,7.175
2012-01-12 03:04:00,6.95,6.95,6.95,6.95,8.8,61.16,6.95,6.533392210000001,0,0,0,7.055714285714286,7.166666666666667
2012-01-12 10:18:00,7.3,7.3,7.3,7.3,9.54109589,69.65,7.3,7.6954816571428575,0,1,0,7.068571428571429,7.170000000000001
2012-01-12 12:53:00,7.3,7.3,7.3,7.3,0.45890411,3.350000003,7.3,5.914897958571429,0,0,0,7.064285714285715,7.173333333333333
2012-01-12 13:40:00,7.25,7.25,7.25,7.25,11.594178,84.0577905,7.25,7.428351958571429,0,0,0,7.114285714285714,7.175
2012-01-12 13:41:00,7.25,7.25,7.25,7.25,1.447178,10.4920405,7.25,6.924479428571429,0,0,0,7.1499999999999995,7.176666666666667
2012-01-12 13:42:00,7.38,7.38,7.38,7.38,39.4,290.772,7.38,11.406520244285714,1,1,1,7.204285714285713,7.182666666666666
2012-01-12 14:22:00,7.36,7.36,7.36,7.36,5.99728261,44.14000001,7.36,11.034091230000001,0,0,0,7.255714285714285,7.188000000000001
2012-01-12 14:32:00,6.8,6.8,6.8,6.8,1.0,6.8,6.8,9.919805515714287,0,0,0,7.234285714285714,7.174666666666666
2012-01-12 15:31:00,6.7,6.7,6.7,6.7,1.0,6.7,6.7,8.69964896,0,0,0,7.1485714285714295,7.158
2012-01-12 15:34:00,6.6,6.6,6.6,6.6,1.0,6.6,6.6,8.776948372857143,0,0,0,7.048571428571428,7.138000000000001
2012-01-12 17:58:00,7.35,7.35,7.35,7.35,1.0829932,7.96000002,7.35,7.275350544285715,0,1,0,7.062857142857142,7.143
2012-01-12 18:13:00,6.51,6.51,6.51,6.51,0.98,6.3798,6.51,7.20861083,0,0,0,6.957142857142856,7.12
2012-01-13 02:00:00,6.8,6.8,6.8,6.8,1.0,6.8,6.8,1.7228965442857143,0,1,0,6.874285714285714,7.1066666666666665
2012-01-13 04:55:00,6.7,6.7,6.7,6.7,1.0,6.7,6.7,1.0089990285714285,0,0,0,6.779999999999999,7.09
2012-01-13 12:03:00,6.7,6.7,6.7,6.7,1.03880597,6.959999999,6.7,1.0145427385714285,0,0,0,6.765714285714286,7.073333333333334
2012-01-13 13:03:00,6.7,6.7,6.7,6.7,0.84328358,5.649999986,6.7,0.9921546785714286,0,0,0,6.765714285714286,7.056666666666667
2012-01-13 13:17:00,6.7,6.7,6.7,6.7,0.11791045,0.790000015,6.7,0.8661418857142857,0,0,0,6.78,7.040000000000001
2012-01-13 13:34:00,6.99,6.99,6.99,6.99,2.11791045,14.80419405,6.99,1.0139872071428573,1,1,1,6.728571428571429,7.0329999999999995
2012-01-13 13:35:00,6.99,6.99,6.82,6.82,1.46627566,10.00281646,6.821920822,1.0834551585714285,0,0,0,6.772857142857143,7.020333333333334
2012-01-13 14:03:00,7.0,7.0,7.0,7.0,1.51,10.57,7.0,1.1563123014285714,0,1,0,6.801428571428572,7.013666666666667
2012-01-13 14:04:00,7.0,7.25,6.86,7.25,5.57496732,40.03659995,7.181495003,1.8098790614285714,1,1,1,6.880000000000001,7.015333333333333
2012-01-13 14:05:00,7.25,7.35,7.25,7.35,2.79976543,20.49000005,7.318470265,2.0614446985714285,0,1,0,6.972857142857143,7.020333333333334
2012-01-13 14:06:00,7.35,7.35,6.86,6.86,1.45772595,10.57829887,7.256713011,2.1492221799999998,0,0,0,6.9957142857142856,7.0089999999999995
2012-01-13 14:07:00,7.36,7.36,7.36,7.36,1.08152174,7.960000006,7.36,2.2868809357142856,0,1,0,7.090000000000001,7.014
2012-01-13 14:26:00,7.0,7.0,6.9,6.9,1.45560408,10.14366815,6.9687,2.19226574,0,0,0,7.077142857142857,7.003666666666667
2012-01-13 14:28:00,6.9,6.9,6.9,6.9,0.54439592,3.756331848,6.9,2.060568634285714,0,0,0,7.088571428571429,6.989333333333334
2012-01-13 14:31:00,6.9,6.9,6.9,6.9,1.0,6.9,6.9,1.9877114914285714,0,0,0,7.074285714285715,6.989333333333334
2012-01-13 17:11:00,6.9,6.9,6.9,6.9,1.46627566,10.11730205,6.9,1.40075554,0,0,0,7.024285714285715,6.986000000000001
2012-01-13 17:12:00,6.9,6.9,6.9,6.9,1.46627566,10.11730205,6.9,1.2102570014285714,0,0,0,6.96,6.982666666666666
2012-01-13 17:13:00,6.9,6.9,6.9,6.9,1.46627566,10.11730205,6.9,1.2114783885714284,0,0,0,6.965714285714286,6.979333333333334
2012-01-13 17:15:00,6.9,6.9,6.9,6.9,1.46627566,10.11730205,6.9,1.2664432342857144,0,0,0,6.9,6.977666666666667
2012-01-13 17:16:00,6.9,6.9,6.9,6.9,1.46627566,10.11730205,6.9,1.2679677457142857,0,0,0,6.9,6.964333333333333
2012-01-13 17:17:00,6.9,6.9,6.9,6.9,1.46627566,10.11730205,6.9,1.3996648514285714,0,0,0,6.9,6.951
2012-01-13 17:23:00,6.8,6.8,6.8,6.8,1.0,6.8,6.8,1.3996648514285714,0,0,0,6.885714285714286,6.936000000000001
2012-01-13 17:24:00,6.76,6.9,6.76,6.9,0.821,5.597799408,6.818269681,1.3074826142857143,0,1,0,6.885714285714286,6.924333333333334
2012-01-13 19:52:00,6.7,6.7,6.7,6.7,1.0,6.7,6.7,1.2408718057142856,0,0,0,6.857142857142857,6.901666666666667
2012-01-13 20:05:00,7.25,7.25,7.25,7.25,5.91,42.8475,7.25,1.8756895685714288,1,1,1,6.907142857142857,6.898
2012-01-13 20:06:00,7.25,7.25,7.25,7.25,1.48148148,10.74074073,7.25,1.8778618285714284,0,0,0,6.957142857142857,6.913
2012-01-13 20:07:00,7.25,7.25,7.25,7.25,1.48148148,10.74074073,7.25,1.8800340885714284,0,0,0,7.007142857142857,6.931333333333333
2012-01-13 20:08:00,7.25,7.25,7.25,7.25,1.47928994,10.72485207,7.25,1.8818932714285717,0,0,0,7.057142857142858,6.953
2012-01-13 20:15:00,7.34,7.34,7.34,7.34,0.95231608,6.990000027,7.34,1.875081282857143,0,1,0,7.134285714285714,6.952666666666667
2012-01-13 20:32:00,7.34,7.34,7.34,7.34,1.04768392,7.689999973,7.34,1.9074647,0,0,0,7.197142857142857,6.980333333333334
2012-01-13 20:34:00,6.72,6.72,6.72,6.72,0.99107143,6.66000001,6.72,1.9061891899999999,0,0,0,7.2,6.977666666666667
2012-01-13 23:57:00,6.6,6.6,6.6,6.6,1.0,6.6,6.6,1.2047606185714286,0,0,0,7.107142857142857,6.974333333333334
2012-01-14 00:41:00,6.5,6.5,6.5,6.5,1.54083205,10.01540833,6.5,1.2132392714285716,0,0,0,7.0,6.967666666666667
2012-01-14 00:43:00,6.5,6.5,6.5,6.5,1.54083205,10.01540833,6.5,1.2217179242857144,0,0,0,6.892857142857143,6.961
2012-01-14 00:57:00,6.5,6.5,6.5,6.5,1.54559505,10.04636783,6.5,1.231190082857143,0,0,0,6.785714285714286,6.9543333333333335
2012-01-14 00:59:00,6.5,6.5,6.5,6.5,4.74,30.81,6.5,1.7722877857142858,1,0,0,6.6657142857142855,6.938000000000001
